Mean_NDSM,SCI_NM,CMMN_NM,CON_DEC,Specie,names,min,max,avg,std,ske,kur,p05,p25,p50,p75,p90,c00,int_min,int_max,int_avg,int_std,int_ske,int_kur,int_p05,int_p25,int_p50,int_p75,int_p90
856.862069,Quercus rubra,Red oak,1,2,3525,3.74,11.77,7.18,1.76,0.17,2.78,4.19,6.05,7.2,8.22,9.5,77,2546,9648,4544,1665.34,1.17,3.51,2787,3350,4020,5360,7290
733.8125,Quercus rubra,Red oak,1,2,3532,2.16,9.82,6.89,2.07,-0.98,2.68,3.05,6.37,7.53,8.44,8.83,72,2412,5494,3644,597.85,0.79,3.79,2888,3316,3484,3886,4288
1572.985075,Cercis canadensis,Eastern redbud,1,5,3548,1.47,20.81,12.29,5.12,-0.62,2.42,1.66,8.78,14.31,15.39,17.36,128,2680,28006,5243,3373.45,3.52,20.07,2948,3450,4154,5628,8884
1138.313808,Cercis species,Redbud,1,5,3552,1.37,19.43,9.96,4.57,0.01,1.99,2.61,6.58,10.2,13.57,16.08,665,2814,28810,10654,6438.67,0.79,2.67,3350,4958,8978,15008,20502
1565.853659,Quercus rubra,Red oak,1,2,3560,2,23.69,10.82,5.99,0.27,1.79,3.12,5.63,10.22,15.99,18.73,200,2546,14740,5412,2502.58,1.29,4.31,2814,3484,4623,6465,8991
977.884058,Quercus rubra,Red oak,1,2,3564,1.44,13.75,8.06,2.61,-0.08,2.66,4.44,6.11,8.14,10.09,11.17,77,2680,4824,3298,470.34,1.19,4.61,2680,2948,3216,3484,3752
1505.070175,Quercus rubra,Red oak,1,2,3565,1.57,19.33,13.93,4.03,-1.59,4.88,6.2,13.13,15.68,15.94,17.5,104,2546,24254,4178,2989.44,5.51,35.76,2814,3082,3484,4020,5775
403,Taxodium distichum,Bald cypress,0,6,3573,2.11,6.19,3.52,1.39,0.74,2.06,2.17,2.46,2.84,4.45,5.51,15,2680,6566,4243,1009.99,0.71,2.93,3055,3551,4154,4556,5521
1330.904762,Taxodium distichum,Bald cypress,0,6,3576,1.95,21.58,10.72,4.45,0.31,2.19,4.23,7.47,9.83,14.37,17.14,718,0,29212,7265,5730.94,1.88,6.06,2814,3484,4824,8576,15276
629.1621622,Taxodium distichum,,0,6,3578,1.46,8.05,5.05,2.21,-0.55,1.91,1.54,4.11,5.22,6.97,7.43,40,2680,32767,7835,9116.47,1.91,4.97,2807,3316,3953,5293,26514
1162.510526,Pinus strobus,White pine,0,7,3588,1.94,19.36,9.04,4.99,0.33,2,2.41,4.51,8.51,12.54,16.6,379,2546,18894,5275,3038.99,2.13,7.66,2814,3350,4154,5695,9273
1493.889447,Acer platanoides,Norway maple,1,1,3596,1.52,22.91,12.29,4.62,-0.04,2.52,4.4,9.25,12.06,15.66,18.64,717,2412,25996,6347,4095.58,1.84,6.43,2814,3618,4556,7504,12462
2153.503268,Quercus rubra,Red oak,1,2,3614,2.89,26.28,18.24,6.31,-0.87,2.64,5.66,15.22,20.25,23.18,24.66,150,2412,24924,4015,2508.54,5.47,38.91,2680,3082,3484,3886,5105
787.0062112,Quercus rubra,Red oak,1,2,3615,1.96,12.06,7.25,2.61,0.11,2.01,3.15,5.29,6.69,9.51,11.06,401,2680,29212,13745,8469.21,0.25,1.65,3350,4958,13802,21306,25862
1846.888889,Quercus rubra,Red oak,1,2,3618,3.87,23.61,16.72,4.36,-0.92,3.49,8.6,15.58,17.11,19.9,21.44,48,2546,6298,3632,895.81,1.06,3.43,2680,2948,3417,4087,4904
1617.119048,Pinus strobus,White pine,0,7,3624,1.39,25.63,13.84,6.4,-0.13,2.17,2.72,8.97,14.27,18.11,22.69,844,0,32767,13686,7930.91,0.48,2.15,3484,6700,12328,19883,25594
551,Acer platanoides,Norway maple,1,1,3630,1.65,7.13,4.38,1.58,-0.17,2.12,1.68,3.39,4.65,5.6,6.1,22,2948,8308,4209,1258.84,1.83,6.16,2955,3484,3886,4589,5427
764.1621622,Quercus rubra,Red oak,1,2,3637,1.38,12.23,6.86,2.54,0.07,3.06,1.4,5.76,6.57,8.12,10.58,118,2546,32767,5615,5036.11,3.71,17.8,2814,3350,4020,5226,8817
1722.564103,Quercus rubra,Red oak,1,2,3646,5.74,22.71,15.44,4.15,-0.67,2.97,6.81,14.08,15.48,18.31,20.21,75,2546,8442,3947,1122.05,1.44,5.45,2680,3082,3618,4422,5360
530.4313725,Juniperus virginiana,Eastern redcedar,0,10,3648,1.4,10.88,3.74,2.47,2.09,6.06,1.59,2.38,3.11,3.44,7.86,119,2948,24522,10773,4136.76,0.42,3.21,4141,7906,10586,13400,15866
902.1309524,Taxodium distichum,Bald cypress,0,6,3649,3.81,12.35,7.04,2.35,0.56,2.03,4.24,5.13,6.21,8.96,10.61,89,2546,6700,3586,771.63,1.32,5.19,2680,3082,3350,3886,4690
682.2941176,Quercus rubra,Red oak,1,2,3663,3.78,8.91,6.2,1.5,-0.02,2.12,3.86,5.11,6.3,7.24,8.13,27,2814,4288,3623,446.72,-0.33,1.85,2948,3216,3752,3953,4154
1459.806452,Quercus rubra,Red oak,1,2,3665,1.44,22.24,8.22,6.63,0.75,2.25,1.49,1.62,6.08,13.59,18.75,28,2546,32767,8713,10265.3,1.54,3.51,2680,2948,3886,5896,29147
793.4125,Quercus rubra,Red oak,1,2,3678,3.3,11.8,6.32,1.92,0.57,2.63,3.86,4.51,6.41,7.75,9.12,391,2412,12864,4984,2103.34,1.84,6.41,2814,3618,4422,5494,7236
915.3277311,Quercus rubra,Red oak,1,2,3689,1.41,15.91,6.37,3.44,0.7,3.07,1.64,4.16,6.11,7.6,12.02,207,2680,29480,7363,5913.15,2.05,6.63,2988,3886,4824,7973,15383
840.5,Quercus rubra,Red oak,1,2,3697,1.37,12.61,7.83,3,-0.4,2.16,2.61,5.93,8.29,9.84,11.13,46,2680,20904,5564,4777.85,2.04,5.62,2814,3216,3685,4120,14606
427,Quercus rubra,Red oak,1,2,3698,2.44,7.5,4.62,1.71,0.55,2.02,2.73,3.26,4.65,5.03,7.32,10,2680,11256,4127,2557.18,2.34,6.74,2680,2914,3417,3919,4864
801.5,Quercus rubra,Red oak,1,2,3700,1.37,12.52,5.7,3.21,0.31,2.33,1.53,3.35,5.49,7.64,9.9,40,2546,30035,7149,8691.97,1.91,4.8,2807,2948,3350,4187,25232
1104.576779,Platanus occidentalis,American sycamore,1,4,3702,4.71,16.93,9.34,2.61,0.5,2.54,5.54,7.41,9.08,11.21,13.17,481,2680,17822,5267,2281.66,2.23,9.77,3082,3752,4556,6030,8040
1281.407895,Taxodium distichum,,0,6,3703,1.49,23.16,12.13,6.22,0.16,1.78,2.94,6.99,12.57,17.6,21.3,153,2680,28766,7426,4597.46,1.72,7.41,3082,3752,5628,10586,12810
500.7349398,Taxodium distichum,Bald cypress,0,6,3705,1.6,6.65,4.49,1.22,-0.24,2.03,2.45,3.43,4.61,5.49,5.98,162,2680,11792,4689,1173.76,1.91,10.81,3223,3886,4489,5226,6030
1511.357143,Quercus rubra,Red oak,1,2,3735,4.27,22.25,12.16,4.51,0.25,2.61,5.47,9.1,12.59,14.49,18.67,109,2680,12864,4686,2026.76,1.86,6.07,2948,3484,3886,4958,7799
1657,Quercus rubra,Red oak,1,2,3738,6.7,22.29,15.47,3.7,-0.25,2.61,8.67,13.37,15.27,17.98,20.42,52,2546,8442,3850,1207.35,1.95,6.89,2814,3082,3484,4154,5065
954.7272727,Ulmus parvifolia,Chinese elm,1,3,3746,1.42,16.69,8.14,4,0.14,1.85,2.66,4.67,7.45,11.46,13.54,510,2546,26666,8920,5379.95,0.68,2.39,3216,4154,6566,13668,16482
1121.615385,Ulmus parvifolia,Chinese elm,1,3,3747,2.18,16.03,9.09,3.89,-0.23,1.84,2.69,5.55,9.95,11.97,14.15,428,2546,19832,4876,1990.11,2.59,13.47,3082,3618,4288,5494,7008
1249.54902,Quercus rubra,Red oak,1,2,3765,3.34,20.92,10.73,4.66,0.49,2.22,4.64,7.09,10.3,14.03,18.45,55,2546,10586,4334,1619.38,2.26,8.04,2948,3484,3886,4489,5816
669.9459459,Cedrus atlantica,Blue Atlas Cedar,0,9,3766,2.21,9.48,5.98,1.82,0.15,2.43,3.1,4.92,5.75,7.26,8.79,85,3350,24254,11025,5429.75,0.45,2.24,3913,6432,10050,14807,18867
921.8767773,Taxodium distichum,Bald cypress,0,6,3777,1.37,16.89,8.1,3.68,0.59,2.47,3.02,5.77,7.1,11.26,13.83,514,2814,29480,14246,7402.7,0.25,2.04,3618,8576,13266,19883,24948
328,Juniperus virginiana,Eastern redcedar,0,10,3783,1.39,4.12,2.56,0.91,0.33,1.56,1.49,1.78,2.29,3.42,3.67,16,4154,29212,14355,8047.87,0.26,1.59,4857,6599,12462,20636,23249
719.0923077,Quercus rubra,Red oak,1,2,3791,1.49,11.26,5.87,2.33,-0.35,2.66,1.6,4.21,6.52,7.43,7.83,76,2680,27202,6457,6343.73,2.27,6.75,2814,3450,3886,5226,15812
407.875,Juniperus virginiana,Eastern redcedar,0,10,3792,1.45,5.57,3.56,1.18,0.12,1.92,1.82,2.67,3.5,4.52,5.28,57,3886,27872,11942,5495.17,0.63,3.06,4261,8174,11524,14606,18948
433.3125,Taxodium distichum,Bald cypress,0,6,3801,3.05,5.2,4.06,0.54,0.69,3.69,3.34,3.91,4.02,4.1,4.75,15,2948,5092,3788,693.45,0.46,1.74,3042,3216,3618,4422,4636
327.1538462,Juniperus virginiana,Eastern redcedar,0,10,3815,1.7,4.01,2.85,0.7,-0.06,1.68,1.9,2.18,2.97,3.39,3.66,21,3484,22914,15040,5840.6,-0.71,2.31,4422,12194,17018,19028,21306
1386.936416,Quercus rubra,Red oak,1,2,3817,1.48,20.39,11.06,4.31,0.26,2.1,4.92,7.56,10.37,14.57,17.11,197,2680,17018,5190,2385.51,1.36,5.23,2948,3350,4154,6968,8898
441.4705882,Quercus rubra,Red oak,1,2,3821,2,5.74,4,0.86,-0.38,2.47,2.52,3.49,4.29,4.57,4.9,37,2948,7638,4056,875.08,1.95,8.41,3162,3618,3886,4690,4958
1093.385965,Taxodium distichum,Bald cypress,0,6,3822,1.48,13.24,9.38,2.63,-0.98,3.72,4.14,7.84,9.93,11.46,12.14,345,2412,32767,5742,4085.13,4.52,27.55,2975,3752,4690,6566,8388
374,Taxodium distichum,Bald cypress,0,6,3824,3.11,5.05,3.58,0.51,2,6.27,3.15,3.32,3.44,3.63,3.85,12,2948,4690,3640,547.55,0.52,2.05,3022,3182,3551,3886,4288
1478.951515,Quercus rubra,Red oak,1,2,3845,1.37,24.98,11.39,6.53,0.58,1.8,4.47,6.22,8.1,17.48,21.5,190,2546,32767,4393,2769.03,6.85,63.31,2948,3216,3886,4522,5762
1559.06338,Quercus rubra,Red oak,1,2,3846,1.38,23.85,13.78,6.27,-0.23,1.9,3.48,8.14,14.8,18.81,21.68,134,2546,32767,4264,3758.52,6.64,49.92,2814,2948,3484,4154,5360
452.8461538,Ulmus parvifolia,Chinese elm,1,3,3860,1.41,5.58,3.73,1.32,-0.64,2.24,1.47,3.34,4.03,4.54,5.29,36,3484,32767,8827,7701.68,1.84,5.12,3618,4388,5628,7705,21063
1497.090909,Taxodium distichum,Bald cypress,0,6,3863,6.95,20.21,14.06,2.64,0.08,2.82,10.93,11.98,14.07,15.99,17.56,49,2680,8442,4969,1499.37,0.74,2.5,3189,3886,4556,5896,7531
510.0789474,Ulmus parvifolia,Chinese elm,1,3,3867,2,6.44,4.85,1.19,-0.57,2.01,2.94,3.65,5.3,5.86,6.07,42,3082,7772,4846,1175.26,0.56,2.33,3350,4020,4556,5762,6553
1431.177778,Ulmus parvifolia,Chinese elm,1,3,3873,1.39,17.49,11.84,4.2,-0.68,2.81,2.36,9.9,11.62,15.46,16.87,227,2546,32767,5769,5471.11,3.76,16.8,3082,3618,4154,5293,8067
408.5,Juniperus virginiana,Eastern redcedar,0,10,3876,1.46,4.5,3.29,1.36,-0.43,1.14,1.61,2.21,4.1,4.17,4.37,5,3886,17956,7397,6025.08,1.22,2.43,3913,4020,4288,6834,13507
1248.307087,Quercus rubra,Red oak,1,2,3886,1.6,20.67,9.74,4.28,-0.07,2.31,2.51,6.67,9.61,13.31,14.98,376,2680,28944,13743,7691.83,0.23,1.76,3484,6432,13467,19904,24656
931.9813084,Juniperus virginiana,Eastern red-cedar,0,10,3895,1.37,12.23,7.14,2.62,-0.56,2.35,1.51,4.63,7.9,9.21,10.15,528,2412,32767,6258,5071.9,3.12,14.39,2814,3484,4422,6968,11430
1138,Pinus strobus,White pine,0,7,3896,1.44,17.49,9.54,3.72,0.31,1.98,4.48,6.17,9.2,12.33,14.87,1062,0,32767,12675,7039.11,0.46,2.16,3618,6432,11792,18056,22780
1280.234043,Quercus rubra,Red oak,1,2,3916,3.39,16,9.68,3.88,0.27,1.63,4.23,6.77,8.3,14.14,15.09,65,2546,8308,3857,1219.3,1.7,5.73,2680,2948,3484,4154,5253
881.88,Quercus rubra,Red oak,1,2,3918,1.8,15.07,7.39,3.54,0.52,2.23,2.35,4.36,6.68,10.14,12.71,81,2814,19430,4889,2601.47,3.04,14.52,2948,3484,4020,4958,8040
746.4090909,Quercus rubra,Red oak,1,2,3923,1.37,12.41,7.47,3.45,-0.56,2.29,1.42,5.55,8.04,10.07,11.45,34,2546,32767,7260,9668.6,2.18,5.91,2767,3082,3484,4221,27319
840.3125,Quercus rubra,Red oak,1,2,3934,2.34,13.54,6.69,3.37,0.72,2.49,2.45,4.13,6.01,8.18,12.11,25,2680,14472,4663,2832.55,2.45,8.07,2707,3350,3752,4556,6807
339.3809524,Quercus rubra,Red oak,1,2,3939,1.77,6.47,2.67,1.4,1.87,5.14,1.88,2.01,2.04,2.09,4.11,22,3216,32767,17169,10840.9,-0.08,1.2,3504,6298,21260,26757,29078
715.8888889,Taxodium distichum,Bald cypress,0,6,3943,2.55,12.57,6.3,1.86,-0.34,3.11,2.88,6.18,6.24,7.47,8.33,198,2412,27336,11684,7158.21,0.38,1.7,3330,4991,9581,18358,21212
1438.135593,Taxodium distichum,Bald cypress,0,6,3944,1.5,23.22,11.49,5.97,-0.07,1.77,2.66,5.2,12.5,16.53,18.97,477,2546,24254,4929,3367.07,3.33,15.24,2814,3350,3886,4958,7638
710.3188406,Ulmus parvifolia,Chinese elm,1,3,3956,1.4,8.09,6.11,1.92,-1.52,3.96,1.55,5.87,6.91,7.31,7.62,336,2546,32767,5986,7049.14,3.21,11.88,2914,3350,3886,4455,7638
778.6173913,Ulmus parvifolia,Chinese elm,1,3,3958,2.19,9.76,6.82,1.58,-0.18,2.62,4.09,5.76,6.71,7.88,9.05,338,2680,12060,4253,996.73,2.47,15.79,3082,3618,4154,4556,5494
998.9714286,Quercus rubra,Red oak,1,2,3961,2.18,21.36,10.94,6.72,0.16,1.37,3.64,4,10.67,16.66,19.22,25,2546,5494,3736,682.52,0.39,2.99,2814,3216,3752,4154,4422
732.2764228,Quercus rubra,Red oak,1,2,3962,2.25,14.36,5.99,2.54,1.31,4.44,3.32,4.22,5.66,6.68,10.33,95,2680,8710,3990,827,2.22,12.64,3042,3350,3886,4288,4824
968.2287582,Taxodium ascendens,Pond cypress,0,6,3965,3,13.63,8.67,2.29,-0.07,2.6,5.25,6.97,8.7,10.25,11.64,193,2412,9112,3769,885.01,1.65,9.31,2680,3216,3618,4288,4824
786.1145833,Thuja occidentalis,Abrovitae,0,,6144,2.87,12.97,7.22,2.76,0.22,1.94,3.03,4.95,6.76,9.42,11.28,260,0,29480,15232,6462.33,0.08,2.44,4422,10988,15276,19564,24428
335.9285714,Taxodium distichum,Bald cypress,0,6,3971,2.64,3.97,3.28,0.33,-0.06,3.11,2.72,3.22,3.28,3.43,3.59,15,3350,7370,5119,1266.38,0.32,1.76,3631,4020,5226,5896,6834
738.2142857,Quercus rubra,Red oak,1,2,3983,2.68,11.06,5.5,2.56,1.23,2.97,2.98,3.98,4.51,4.96,10.1,21,2814,5896,3695,689.25,1.68,6.06,2948,3216,3618,3886,4020
429.1666667,Ulmus parvifolia,Chinese elm,1,3,3994,3.43,4.77,4.12,0.41,-0.06,2.06,3.43,3.85,4.14,4.4,4.69,17,2814,6700,4320,1025.48,0.62,2.57,3136,3484,4154,5226,5414
440.7058824,Ulmus parvifolia,Chinese elm,1,3,4000,3.26,5.18,4.52,0.64,-0.77,2.09,3.33,4.05,4.84,5.03,5.07,18,3082,4824,3841,545.76,0.26,1.74,3196,3383,3819,4254,4502
1585.419355,Ulmus parvifolia,Chinese elm,1,3,4004,1.43,21.17,12.07,5.76,-0.5,2.03,2.58,6.78,12.98,16.41,18.74,156,2680,32767,6706,5083.62,2.27,8.77,2948,3618,4623,7906,14003
938.9142857,Taxodium distichum,Bald cypress,0,6,4005,1.43,11.92,7.79,2.44,-0.62,2.54,3.05,5.93,8.26,9.81,10.53,394,2680,29346,12987,6921.59,0.36,2,3839,6700,12127,18626,22914
933.3851852,Acer platanoides,Norway maple,1,1,4016,1.39,16.8,7.89,4.31,0.36,2.06,1.72,4.9,7.02,11.69,14.47,783,2412,32767,7486,7404.61,2.49,8.01,3082,3886,4824,6566,18197
717.2580645,Thuja occidentalis,Abrovitae,0,,9963,2.51,9.23,7.31,1.9,-1.28,3.37,3.5,7.09,7.95,8.65,9.01,29,2814,8040,4279,1326.02,1.72,5.28,3136,3484,3618,4556,5548
1311,Pinus strobus,White pine,0,7,4031,1.77,19.31,12.09,4.86,-0.87,2.53,2.49,9.81,13.65,15.77,17.04,571,2546,27604,6554,3769.85,2.05,8.56,3015,3886,5360,7906,11256
744.7708333,Taxodium distichum,Bald cypress,0,6,4038,1.74,11.25,6.4,2.38,0.23,2.17,2.71,4.85,6.17,8.09,10.05,485,2546,28542,10025,6116.97,0.8,2.64,3350,4824,8040,14606,18840
907.9879518,Taxodium distichum,Bald cypress,0,6,4039,1.45,13.03,7.45,2.41,0.23,2.19,4.16,5.49,7.15,9.37,10.71,444,2546,28766,4249,2029.51,5.81,58.11,2814,3216,3752,4556,6164
567.8611111,Ilex opaca,American Holly,0,8,4044,1.53,7.81,5.44,1.69,-0.72,2.64,1.96,4.39,5.84,6.7,7.36,60,4154,32767,20310,8642,-0.29,1.91,5360,12964,21152,27376,31431
756.7096774,Taxodium distichum,Bald cypress,0,6,4045,3.11,10.82,7.28,1.64,-0.22,2.3,4.59,6.22,7.34,8.67,9.39,236,2412,13936,3976,1429.13,2.85,15.42,2680,3082,3618,4288,5561
1034.686131,Taxodium distichum,Bald cypress,0,6,4046,1.59,16.99,8.6,3.99,-0.45,2.41,1.69,7.11,9.58,11.23,12.53,226,2814,32767,7972,7906.72,2.24,6.76,3216,3886,4824,7068,20837
380.6,Cercis species,Redbud,1,5,4047,3.09,4.19,3.66,0.26,-0.08,2.94,3.27,3.53,3.64,3.83,3.97,19,3082,6432,4591,892.04,0.55,2.48,3564,4087,4422,5025,5842
569.5277778,Cercis species,Redbud,1,5,4048,2.31,10.17,6.72,2.41,-0.07,1.76,2.87,5.48,6.11,9.53,9.78,243,2680,10050,4853,1569.13,1.12,3.51,3216,3618,4422,5628,7477
487.7,Taxodium distichum,Bald cypress,0,6,4050,1.43,7.29,4.03,1.31,0.02,3.08,1.49,3.42,3.83,4.73,5.71,160,2546,32767,6883,6856.83,2.72,9.26,2948,3618,4690,5963,12047
791.0294118,Taxodium distichum,Bald cypress,0,6,4051,1.41,9.88,6.42,2.32,-0.83,2.98,1.48,5.42,6.58,7.91,9.07,109,2546,32767,6199,6085.9,3.25,13.14,2948,3618,4154,5360,10264
364.952381,Taxodium distichum,Bald cypress,0,6,4052,2.14,4.48,3.52,0.55,-0.8,3.01,2.38,3.32,3.69,3.9,4.05,55,2948,14740,6807,2559.34,0.8,3.38,3578,4690,6164,8576,9782
654.7297297,Taxodium ascendens,Pond cypress,0,6,4057,1.37,7.78,4.25,2.59,0.06,1.09,1.5,1.7,4.27,6.93,7.12,115,2948,32767,13263,9898.83,0.55,1.73,3672,4556,7772,23383,26330
356.6875,Quercus rubra,Red oak,1,2,4067,2.5,4.91,3.36,0.61,0.68,3.15,2.53,2.93,3.29,3.72,3.86,18,3350,7102,4869,1257.87,0.76,2.07,3578,3919,4556,5427,6968
827.031746,Taxodium distichum,Bald cypress,0,6,4071,1.53,10.52,6.66,2.34,-0.61,2.64,1.95,5.19,7.08,8.41,9.55,142,2546,28274,5418,5324.23,3.1,11.59,2814,3216,3752,4690,8053
1665.960396,Juniperus virginiana,Eastern red-cedar,0,10,4080,5.23,27,14.79,5.35,-0.17,2.02,6.02,9.48,16.26,18.44,21.5,167,2412,23048,6903,4287.54,1.51,4.52,3122,4020,5226,8040,13775
423.28,Cercis species,Redbud,1,5,4088,1.77,4.74,3.55,1.02,-0.9,2.23,1.79,3.31,3.88,4.31,4.42,27,2814,32767,8562,10547.8,1.79,4.31,3122,3484,3886,4690,32767
1327.486726,Quercus rubra,Red oak,1,2,4100,3.51,18.27,11.73,3.7,-0.39,2.15,4.89,8.53,12.64,14.54,16.1,252,2546,10720,4501,1301.68,1.05,4.52,2948,3484,4288,5259,6164
1125.428571,Quercus rubra,Red oak,1,2,4103,5.53,15.46,9.83,3.45,0.16,1.66,5.82,6.53,10.38,11.82,13.23,8,2814,3752,3266,343.04,0.3,1.37,2908,3082,3082,3618,3658
745.0517241,Ulmus parvifolia,Chinese elm,1,3,4104,1.46,11.87,5.64,2.1,0.72,4.03,2.37,4.87,5.37,5.71,8.38,94,2948,32767,10728,6488.98,1.15,4.78,3484,4489,11591,13266,16964
1241.730769,Taxodium distichum,Bald cypress,0,6,4105,1.37,20.27,7.16,6.37,0.59,1.91,1.43,1.62,2.1,12.01,16.47,66,2546,28810,10884,8327.75,0.65,1.92,2814,3517,7370,19664,22378
533.8446602,Platanus species,Plane tree,1,4,4108,1.37,8.49,5.59,1.98,-1.01,2.5,1.6,4.79,6.82,6.93,7.08,399,2412,32767,15032,10487.8,0.17,1.31,3082,4556,12060,25661,27899
843.8526316,Juniperus virginiana,Eastern red-cedar,0,10,4109,2.72,11.49,7.61,2.28,-0.35,2.14,3.27,5.82,7.82,9.64,10.52,248,2948,29480,15546,7652.43,-0.05,1.77,4201,8040,16147,21842,25500
912.6315789,Taxodium distichum,Bald cypress,0,6,4111,5.1,14.5,8.38,2.54,0.79,2.59,5.32,6.71,7.19,10.5,11.33,32,2546,10184,4192,1473.5,2.28,9.63,2754,3316,3886,4589,5213
609.15625,Cercis canadensis,Eastern redbud,1,5,4121,1.37,9.87,5.18,1.96,0.69,3.94,2.21,3.87,5.3,5.68,7.39,36,2948,30035,6202,6129.51,3,10.54,3216,3953,4355,5092,6767
766.3883162,Taxodium distichum,Other (See Notes),0,6,4123,1.41,13.05,6.38,2.99,0.05,1.75,1.85,3.58,6.57,9.2,10.2,702,2278,32767,12147,10675.7,0.9,2.17,3082,4154,5628,21574,32767
824.9791667,Acer platanoides,Norway maple,1,1,4124,3.04,11.74,6.92,2.44,0.3,1.95,3.84,4.71,7.01,8.45,10.4,46,2546,7906,3787,1017.16,2.01,7.82,2814,3216,3484,4154,4958
711.4666667,Acer platanoides,Norway maple,1,1,4125,1.45,8.5,5.97,1.53,-1.4,5.26,2.54,5.6,6.19,6.88,7.28,35,2814,10720,3852,1571.91,3.35,13.75,2814,3149,3484,3752,4395
706.88,Taxodium distichum,Bald cypress,0,6,4133,3.86,8.78,6.03,1.41,0.56,2.25,4.15,5.36,5.55,6.85,7.97,15,2680,6968,4351,1237.36,0.86,2.9,2774,3685,4154,4489,6271
505.0434783,Cercis canadensis,Redbud,1,5,4152,4.06,5.72,4.74,0.34,0.32,3.23,4.22,4.55,4.72,4.98,5.14,42,2948,7906,4463,1112.69,1.17,3.9,3216,3752,4154,4824,6137
1316.444444,Taxodium distichum,Kentucky coffeetree,0,6,4161,7.14,18.14,12.49,2.61,0.17,2.29,8.86,10.48,13.13,13.91,16.11,85,2546,7236,3832,929.35,1.25,5.05,2680,3216,3618,4422,4824
781.7586207,Taxodium distichum,Bald cypress,0,6,4181,1.39,10.2,6.63,1.95,-0.63,3.55,3.08,5.84,6.97,7.65,8.59,32,2680,17018,4724,2617.01,3.47,16,3156,3484,4087,4489,7209
930.9787234,Taxodium distichum,Bald cypress,0,6,4182,4.44,13.16,8.26,1.89,0.75,2.6,6.3,6.79,7.77,9.77,11.2,73,2546,7370,4185,1189.45,1.18,3.66,2814,3350,3886,4556,6352
829.6545455,Taxodium distichum,Bald cypress,0,6,4186,1.38,13.03,6.32,3.21,0.42,1.93,1.61,3.95,4.6,9.19,10.74,180,2680,27470,6345,4697.77,2.65,9.85,2948,3752,4690,6767,9648
1163.96748,Platanus occidentalis,American sycamore,1,4,4189,1.98,16.38,9.94,3.35,-0.24,2.48,4.29,7.68,9.92,12.66,14.42,228,2680,25192,4739,2739.72,5.19,35.04,2948,3484,4154,5092,6298
420.8857143,Acer platanoides,Norway maple,1,1,4190,1.5,4.91,4.1,0.64,-1.46,5.85,3.02,3.83,4.2,4.57,4.76,276,2680,9782,5570,1475.39,0.35,2.72,3350,4556,5494,6566,7504
681.1351351,Taxodium distichum,Bald cypress,0,6,4193,2.9,8.98,5.84,1.76,0.24,1.65,3.48,4.32,5.23,7.6,8.26,57,2948,11256,4784,1758.12,1.76,5.66,3162,3752,4154,5092,7504
572.02,Acer platanoides,Norway maple,1,1,4197,2.81,7.21,5.23,1.08,-0.21,2.49,3.16,4.54,5.14,6.16,6.56,78,2680,7236,4035,917.26,1.28,5.09,2928,3350,4020,4388,4998
2196.73913,Taxodium distichum,Bald cypress,0,6,4202,10.76,27.11,20.93,3.34,-0.61,4.01,17.24,18.71,21.36,22.63,25.1,56,2814,8844,4293,1159.76,1.47,6.18,3048,3350,4154,4958,5360
430.4,Quercus rubra,Red oak,1,2,4204,2.72,5.44,4.18,0.89,-0.22,1.74,2.88,3.5,4.25,4.82,5.2,12,2814,6298,4333,1099.56,0.3,2.04,2814,3685,4154,5092,5816
305,Taxodium distichum,Bald cypress,0,6,4216,1.82,3.62,2.89,0.57,-0.45,1.96,1.96,2.56,3.06,3.3,3.54,13,3484,8978,6040,1740.68,0.09,1.84,3564,4824,5762,6968,8254
522.8307692,Acer platanoides,Norway maple,1,1,4220,2.38,7.51,4.75,1.75,-0.12,1.57,2.45,2.57,5.01,6.14,7.15,90,2814,29078,8666,8443.56,1.3,3,2948,3350,4020,11691,24807
705.1833333,Quercus rubra,Red oak,1,2,4222,4.21,10.41,6.55,1.54,0.71,2.51,4.6,5.42,6.13,7.44,9.05,62,2546,5092,3467,600.49,0.64,2.97,2680,3082,3350,3886,4288
940.547619,Taxodium distichum,Bald cypress,0,6,4228,2.2,14.46,8.2,3.15,0.15,2.09,3.73,6,8.03,10.67,12.32,114,2546,27604,9992,8035.58,0.87,2.22,2814,3785,5360,16582,23651
1572.564885,Quercus rubra,Red oak,1,2,4230,4.83,20.48,14.46,3.32,-0.21,2.36,9.96,11.82,14.32,17.48,18.72,200,2412,9916,4330,1262.29,1.61,6.98,2814,3484,4154,4958,5762
1379.31405,Quercus rubra,Red oak,1,2,4238,5.27,19.31,12.61,3.57,-0.33,2.41,5.82,10.72,13.06,14.96,17.02,129,2546,9112,4091,1324.95,1.8,6.17,2814,3216,3618,4422,6057
433.2727273,Quercus rubra,Red oak,1,2,4248,2.74,6.41,4.72,1.51,-0.28,1.5,3.04,4.22,4.86,5.35,5.99,4,3082,4556,3585,659.87,0.89,1.69,3122,3283,3350,3651,4194
1248.972789,Taxodium distichum,Bald cypress,0,6,4249,1.38,21.09,11.04,3.71,0.3,3.18,5.92,8.64,10.52,13.11,15.74,133,2546,8978,4528,1582.68,1.04,3.28,2760,3350,4020,5226,6968
